id,sentence,japanese,answer
1119,the only ____ to the murder,その殺人の唯一の目撃者,witness
1119,give[bear] ____,証言する,witness
1119,____ the accident,その事故を目撃する,witness
1120,The ____ passed through his right leg.,弾丸は彼の右足を貫通した.,bullet
1121,a double-edged ____,諸刃の剣,sword
1122,The ____ still hurts.,傷がまだ痛む。,wound
1122,____ soldiers,傷を負った兵士たち,wounded
1123,her ____ in the election,選挙での彼女の勝利,triumph
1123,Virtue always ____ ____ vice.,善は常に悪に勝つ.,triumphs over
1124,use ____ forces,軍事力を使う,military
1125,a ____ ____ winning the game,その試合に勝つための戦略,strategy for
1126,The Normans ____ England in 1066.,"1066年,ノルマン人はイングランドを征服した.",conquered
1126,____ my fear of the dark,暗闇に対する恐怖を克服する,conquer
1127,learn karate[kar?:ti] to ____ myself,自分の身を守るために空手を習う,defend
1128,Donald ____ ____ ____ his wife.,ドナルドは奥さんの尻に敷かれている(奥さんに支配されている).,is dominated by
1129,The pirates ____ the ship.,海賊はその船を襲った、,robbed
1129,They ____ her ____ her handbag.(*この of は本来 off「~を離す」の意味.),彼らは彼女からハンドバッグを奪った,robbed of
1130,Diana ____ ____ ____ her civil rights.,ダイアナは公民権を剥奪された.,was deprived of
1131,The city ____ ____ ____ a big earthquake.,その都市は大地震で壊滅した(壊減させられた).,was devastated by
1131,He ____ ____ ____ the news of her death.,彼は彼女の死の知らせに打ちのめされた.,was devastated by
1132,____ ____ the barrier,ガードレールに激突する,crash into
1132,The plane ____ and caught fire.,"その飛行機は墜落し,炎上した.",crashed
1132,the site of the plane ____,飛行機の鹽落現場,crash
1133,Steep stairs can be a ____ ____ elderly people.,急な階段は高齢者にとって危険(なもの)になり得る.,hazard for
1134,clear space ____,宇宙ゴミを片付ける,debris
1135,a war ____,戦争孤児,orphan
1136,free the ____,奴隷を解放する,slaves
1136,a ____ ____ work,仕事の奴隸,slave to
1137,an old ____,昔からの知り合い,acquaintance
1137,have some ____ with Latin,ラテン語を多少知っている(少し知識がある),acquaintance
1138,a wine ____,ワイン店を営む人,merchant
1139,Parking spaces are for ____ only.,駐車スペースは居住者専用です。,residents
1139,a foreign ____ of Japan,在日外国人(外国人の日本滞在者),resident
1139,be ____ in Tokyo,東京に住んでいる,resident
1140,passengers and ____ on the plane,飛行機の乗客と乗組員,crew
1140,a camera ____,テレビカメラ班,crew
1141,Police ____ the stolen car.,警察はその盗難車を追いかけた。,chased
1141,"After a long ____, I finally caught the theif.",長い追跡の末、私はようやくその泥棒を捕まえた。,chase
1142,"First, please ____ to Gate 3.",まず、三番ゲートへお進みください。,proceed
1142,He took off his jacket and ____ ____ untie his shoelaces.,彼は上着を脱ぎ、さらに靴ひもをゆるめた。,proceeded to
1143,Childhood memories ____ as time passes.,時が過ぎるとともに子どものころの記憶は薄れる。,fade
1144,Salt ____ in hot water.,塩が熱湯に溶ける。,dissolves
1144,____ salt in hot water,熱湯で塩を溶かす,dissolve
1144,____ the Diet,国会を解散する,dissolve
1145,____ ____ the sea,海面に浮かぶ,float on
1145,____ a raft on the river,川にいかだを浮かべる,float
1146,Oil does not ____ in water.,油は水に沈まない。,sink
1146,____ enemy ships,敵艦を沈める,sink
1146,unwashed dishes in the ____,流しの中の洗っていない皿,sink
1147,The ball ____ over the wall.,ボールは跳ねて壁を越えた。,bounced
1147,My email was ____ back.,私のメールが返送されてきた。,bounced
1148,____ the old house ____ a restaurant,古い家を改造してレストランにする,transform into
1148,This car can ____ ____ a robot.,この車はロボットに変身できる。,transform into
1149,a paradigm ____,パラダイムシフト(理論的枠組の転換),shift
1149,work on the night[day] ____,夜間[昼間](交替)勤務で働く,shift
1150,genetically ____(GM) foods (=transgenic foods),遺伝子組み換え(遺伝子上修正された)食品,modified
1151,____ the education system,教育制度を改正する,revise
1152,____ my aesthetic sense,美意識を磨く(向上させる),enhance
1153,____ the voting age from 20 to 18,選挙権年齢を20歳から18歳に引き下げる,lower
1154,____ a ____ around the world,世界一周の船旅をする,make voyage
1155,____ the booking,予約を確認する,confirm
1155,____ his theory,彼の理論を裏付ける,confirm
1156,Please ____ ____ you leave[×will leave] nothing behind.,忘れ物をしないように気を付け(確実にし)てください。,ensure that
1157,____ an environmental problem,環境問題に取り組む,address
1157,____ tha nation,国民に呼びかける,address
1157,an opening ____,開会の辞(演説),address
1157,the sender's ____,差出人の住所,address
1158,a new ____ ____ teaching languages,言語教育への新たな取り組み方,approach to
1158,____ the problem carefully,その問題に慎重に取り組む,approach
1159,____ the problem on my own,自分でその問題を解決する,resolve
1159,"After his divorce, he ____ ____ remain single for the rest of his life.",彼は離婚後、一生独身でいる決意をした。,resolved to
1160,____ the dispute,その紛争を解決する,settle
1160,____ a bag on my sholder,バッグを肩にかける(置く),settle
1160,____ (down) in Brazil,ブラジルに定住する,settle
1160,____ ____ a name for our new dog,私たちの新しい犬の名前を決める,settle on
1161,____ the soil,その土壌を豊かにする,enrich
1162,____ him ____ follow the rules,規則に従うよう彼に警告する,warm to
1162,____ ____ global warming,地球温暖化を警告する,warm of
1163,The older kids ____ him ____ shoplift.,年上の子たちが彼に万引きするように強いた。,forced to
1163,the ____ of nature,自然の(種々の)力,forces
1164,____ ____ our emotions,私たちの感情に訴えかける,appeal to
1164,____ ____ ____ ____ among young people,若者に幅広い人気がある,have a wide appeal
1164,a UN ____ ____ a ceasefire,国連による停戦の訴え,appeal for
1165,____ hearty ____,心からの拍手をもらう,receive applause
1166,A fish ____ out of a pond.,魚が池の中から跳び出た。,leapt
1166,by[in] ____ and bounds,飛躍的に,leaps
1167,____ him by the neck,彼の首根っこをつかむ,grab
1167,____ a hamburger for lunch,昼食にハンバーガーをさっさと食べる,grab
1168,____ her by the sholder,彼女の肩をつかむ,seize
1168,____ drugs,麻薬を押収する,seize
1169,____ a net around a school of tuna,マグロの群れに網を投げ入れる,cast
1169,____ a new light on the problem,その問題に新たな光を投げかける,cast
1169,____ him in the part of Romeo,彼に口ミオの役を与える,cast
1170,____ him with a blow,殴って彼を気絶させる,stun
1170,____ ____ ____[by] the news,その知らせを聞いてぼう然とする,be stunned at
1171,a beautifully ____ castle,美しく照らされた城,illuminated
1171,____ the difficult issue,その難しい問題を解明する,illuminate
1172,____ a scandal,不祥事を暴く,uncover
1173,____ a tear in my jacket,上着のほころびを修繕する,mend
1174,____ angrily ____ the news,その知らせに怒りの反応を示す(怒って反応する),react to
1175,____ years of suffering,長年の苦労に耐える,endure
1176,____ two communities together,2つの社会を結びつける,bind
1177,____ a bear in the woods,森の中でクマに遭遇する,encounter
1177,____ serious problems,深刻な問題にぶつかる,encounter
1177,my first ____ with her,私と彼女の最初の出会い,encounter
1178,____ a missing person,行方不明の人を捜し出す,trace
1178,____ my family tree ____ 100 years,家族の系譜を100年さかのぼる,trace back
1178,disappear ____ ____,跡形もなく消える,without trace
1179,____ cosmetic surgery,美容整形手術を受ける,undergo
1180,a ____ container,密閉容器,sealed
1180,Could you put your personal ____ here?,ここに捺印していただけますか。,seal
1181,Many words have been ____ ____ English from Latin.,多くの単語がラテン語から英語に取り入れられた。,incorporated into
1182,____ from the darkness,暗闇から現れる,emerge
1182,Japan ____ as a modern state.,日本は近代国家として台頭した。,emerged
1183,How will that drama ____?,そのドラマはどのように展開するのだろう。,unfold
1183,____ a map,地図を広げる,unfold
1184,This word ____ ____ Latin.,この単語はラテン語に由来する。,derives from
1184,____ pleasure ____ reading,読書から楽しみを得る,derive from
1185,____ electricity,電気を生み出す,generate
1186,Every child ____ a range of abilities.,どの子も多彩な才能を所有している。,possesses
